date,occupancy,price,listings,calendar_file_date,bookings
2019-06-02,0.8152008905981176,103.78139864386196,9881,2019-05-22,8055.0
2019-06-03,0.8460682117194616,104.35836453800222,9881,2019-05-22,8360.0
2019-06-04,0.8689403906487198,105.55723104948892,9881,2019-05-22,8586.0
2019-06-05,0.8773403501669872,104.95395202914685,9881,2019-05-22,8669.0
2019-06-06,0.8578079141787268,104.8387814998482,9881,2019-05-22,8476.0
2019-06-07,0.8352393482441048,106.17720878453598,9881,2019-05-22,8253.0
2019-06-08,0.8377694565327396,106.32112134399352,9881,2019-05-22,8278.0
2019-06-09,0.8232972371217488,103.85365853658537,9881,2019-05-22,8135.0
2019-06-10,0.7992106062139459,103.63556320210505,9881,2019-05-22,7896.999999999999
2019-06-11,0.8006274668555814,103.72017002327699,9881,2019-05-22,7911.0
2019-06-12,0.8004250581924907,103.77684444894241,9881,2019-05-22,7909.0
2019-06-13,0.7998178322032183,103.71885436696691,9881,2019-05-22,7903.0
2019-06-14,0.8007286711871269,105.71440137637892,9881,2019-05-22,7912.000000000001
2019-06-15,0.7993118105454914,105.79921060621395,9881,2019-05-22,7898.0
2019-06-16,0.7893937860540431,103.6838376682522,9881,2019-05-22,7800.0
2019-06-17,0.7872684950915899,103.72482542252808,9881,2019-05-22,7779.0
2019-06-18,0.7873696994231353,103.82805384070438,9881,2019-05-22,7780.0
2019-06-19,0.790405829369497,103.82107074182775,9881,2019-05-22,7810.0
2019-06-20,0.7893937860540431,103.90466551968424,9881,2019-05-22,7800.0
2019-06-21,0.7951624329521303,106.00445299058799,9881,2019-05-22,7856.999999999999
2019-06-22,0.8047768444489424,106.1007995142192,9881,2019-05-22,7952.0
2019-06-23,0.8102418783523935,104.24015787875722,9881,2019-05-22,8006.0
2019-06-24,0.9623035607718321,104.59966182613886,10054,2019-06-24,9675.0
2019-06-25,0.9361448179828924,104.6172667594987,10054,2019-06-24,9412.0
2019-06-26,0.912472647702407,104.62273721901731,10054,2019-06-24,9174.0
2019-06-27,0.883827332405013,104.4398249452954,10054,2019-06-24,8886.0
2019-06-28,0.8676148796498906,106.23154963198726,10054,2019-06-24,8723.0
2019-06-29,0.8665207877461707,106.32265764869703,10054,2019-06-24,8712.0
2019-06-30,0.852993833300179,104.06783369803064,10054,2019-06-24,8576.0
2019-07-01,0.855281480007957,104.86841058285259,10054,2019-06-24,8599.0
2019-07-02,0.8557787945096479,104.9765267555202,10054,2019-06-24,8604.0
2019-07-03,0.8518997413964591,104.96349711557589,10054,2019-06-24,8565.0
2019-07-04,0.8524965187984882,104.79669783170877,10054,2019-06-24,8571.0
2019-07-05,0.8597573105231748,107.05748955639547,10054,2019-06-24,8644.0
2019-07-06,0.8553246494978621,106.90683106294124,10057,2019-06-24,8602.0
2019-07-07,0.8374266679924431,104.63796360743761,10057,2019-06-24,8422.0
2019-07-08,0.8370289350701005,104.74903052600179,10057,2019-06-24,8418.0
2019-07-09,0.8358357363030725,104.74684299492891,10057,2019-06-24,8406.0
2019-07-10,0.8351397036889728,104.76165854628617,10057,2019-06-24,8399.0
2019-07-11,0.8317589738490604,104.69822014517251,10057,2019-06-24,8365.0
2019-07-12,0.8297703092373472,106.26886745550362,10057,2019-06-24,8345.0
2019-07-13,0.8301680421596898,106.40121308541315,10057,2019-06-24,8349.0
2019-07-14,0.8190315203340957,104.14020085512578,10057,2019-06-24,8237.0
2019-07-15,0.8225116834045938,104.25057174107587,10057,2019-06-24,8272.0
2019-07-16,0.9636647782770073,104.63801523735104,10238,2019-07-16,9866.0
2019-07-17,0.9098456729830044,104.51904668880641,10238,2019-07-16,9315.0
2019-07-18,0.8805430748193006,104.52676303965619,10238,2019-07-16,9015.0
2019-07-19,0.8596405547958585,106.61535456143778,10238,2019-07-16,8801.0
2019-07-20,0.8611056847040437,106.72953701894902,10238,2019-07-16,8816.0
2019-07-21,0.8487985934752882,104.51416292244579,10238,2019-07-16,8690.0
2019-07-22,0.8503613987106857,104.78384450087908,10238,2019-07-16,8706.0
2019-07-23,0.8438171517874584,104.81988669662043,10238,2019-07-16,8639.0
2019-07-24,0.8459660089861301,104.79810509865209,10238,2019-07-16,8661.0
2019-07-25,0.8470404375854659,104.94119945301817,10238,2019-07-16,8672.0
2019-07-26,0.8509474506739598,107.59005665168978,10238,2019-07-16,8712.0
2019-07-27,0.8500683727290487,107.73637429185388,10238,2019-07-16,8703.0
2019-07-28,0.8319007618675522,104.67210392654816,10238,2019-07-16,8517.0
2019-07-29,0.8327798398124634,104.98857198671615,10238,2019-07-16,8526.0
2019-07-30,0.8350263723383473,105.35534284039852,10238,2019-07-16,8549.0
2019-07-31,0.8310216839226412,105.33951943739011,10238,2019-07-16,8508.0
2019-08-01,0.8139285016604806,105.54942371556945,10238,2019-07-16,8333.0
2019-08-02,0.8113889431529595,107.75913264309436,10238,2019-07-16,8307.0
2019-08-03,0.8076772807188904,107.83678452822816,10238,2019-07-16,8269.0
2019-08-04,0.8014260597773002,105.67298300449306,10238,2019-07-16,8205.0
2019-08-05,0.8030865403399101,105.84264504786091,10238,2019-07-16,8222.0
2019-08-06,0.8034772416487596,105.76890017581559,10238,2019-07-16,8226.0
2019-08-07,0.799667903887478,105.70843914827114,10238,2019-07-16,8187.0
2019-08-08,0.7948818128540731,105.75610470795077,10238,2019-07-16,8138.000000000001
2019-08-09,0.7902910724750928,107.85387771049032,10238,2019-07-16,8091.0
2019-08-10,0.7883375659308458,107.85553819105294,10238,2019-07-16,8070.999999999999
2019-08-11,0.7848212541512014,105.61916389919907,10238,2019-07-16,8035.0
2019-08-12,0.7888259425669076,105.88171517874585,10238,2019-07-16,8076.0
2019-08-13,0.7860910334049619,105.89939441297129,10238,2019-07-16,8048.0
2019-08-14,0.781597968353194,105.70531353780035,10238,2019-07-16,8002.0
2019-08-15,0.7808165657354952,105.82076577456534,10238,2019-07-16,7994.0
2019-08-16,0.7775932799374878,107.85241258058214,10238,2019-07-16,7961.000000000001
2019-08-17,0.773979292830631,107.71683922641141,10238,2019-07-16,7924.000000000001
2019-08-18,0.7691932017972261,105.40369212736863,10238,2019-07-16,7875.0
2019-08-19,0.7727095135768705,105.64270365305724,10238,2019-07-16,7911.0
2019-08-20,0.7728071889040828,105.8346356710295,10238,2019-07-16,7912.0
2019-08-21,0.7738816175034187,105.90183629615159,10238,2019-07-16,7923.0
2019-08-22,0.7730025395585075,106.42303184215667,10238,2019-07-16,7914.0
2019-08-23,0.7728071889040828,108.78657941004103,10238,2019-07-16,7912.0
2019-08-24,0.9830576041459039,100.55212278253937,5017,2019-08-24,4932.0
2019-08-25,0.9120909340911174,109.66642222018517,10909,2019-08-24,9950.0
2019-08-26,0.8462737189476579,109.6073883949033,10909,2019-08-24,9232.0
2019-08-27,0.8159317994316619,109.7397561646347,10909,2019-08-24,8901.0
2019-08-28,0.8012650105417545,109.80914840957008,10909,2019-08-24,8741.0
2019-08-29,0.8016316802640022,109.87854065450546,10909,2019-08-24,8745.0
2019-08-30,0.7990649922082684,112.20157667980567,10909,2019-08-24,8717.0
2019-08-31,0.7947566229718581,112.29636080300669,10909,2019-08-24,8670.0
2019-09-01,0.777431478595655,110.08415070125585,10909,2019-08-24,8481.0
2019-09-02,0.785498212485104,110.17095975799798,10909,2019-08-24,8569.0
2019-09-03,0.7876982308185901,110.46090384086534,10909,2019-08-24,8593.0
2019-09-04,0.786689889082409,110.43963699697497,10909,2019-08-24,8582.0
2019-09-05,0.7829315244293702,110.35200293335778,10909,2019-08-24,8541.0
2019-09-06,0.7811898432486937,112.61756347969566,10909,2019-08-24,8522.0
2019-09-07,0.7798148317902649,112.69373911449262,10909,2019-08-24,8507.0
2019-09-08,0.7767898065817215,110.41360344669539,10909,2019-08-24,8474.0
2019-09-09,0.783206526721056,110.62599688330737,10909,2019-08-24,8544.0
2019-09-10,0.7883399028325236,111.08625905215877,10909,2019-08-24,8600.0
2019-09-11,0.7913649280410671,111.29993583279861,10909,2019-08-24,8633.0
2019-09-12,0.7899899165826382,111.31001925016042,10909,2019-08-24,8618.0
2019-09-13,0.788981574846457,114.06435053625447,10909,2019-08-24,8607.0
2019-09-14,0.7831148592904941,114.25905215876799,10909,2019-08-24,8543.0
2019-09-15,0.7723897699147493,111.73874782289852,10909,2019-08-24,8426.0
2019-09-16,0.7679897332477771,113.26666055550463,10909,2019-08-24,8378.0
2019-09-17,0.7671647263727197,113.63928866073884,10909,2019-08-24,8369.0
2019-09-18,0.7712897607480063,114.6805390044917,10909,2019-08-24,8414.0
2019-09-19,0.7789898249152076,119.21129342744523,10909,2019-08-24,8498.0
2019-09-20,0.8153817948482904,139.23897699147494,10909,2019-08-24,8895.0
2019-09-21,0.851957099642497,152.23237693647448,10909,2019-08-24,9294.0
2019-09-22,0.8226235218626822,149.30442753689613,10909,2019-08-24,8974.0
2019-09-23,0.8098817490145751,147.38976991474928,10909,2019-08-24,8835.0
2019-09-24,0.9028081249494214,140.20951687302744,12357,2019-09-24,11156.0
2019-09-25,0.8323217609452133,140.66585740875618,12357,2019-09-24,10285.0
2019-09-26,0.8228534433924092,141.97823096220765,12357,2019-09-24,10168.0
2019-09-27,0.8578943109168893,148.09719187505058,12357,2019-09-24,10601.0
2019-09-28,0.8651776321113539,148.98219632596908,12357,2019-09-24,10691.0
2019-09-29,0.7639394675082949,143.84235655903535,12357,2019-09-24,9440.0
2019-09-30,0.7407946912681072,141.9078255239945,12357,2019-09-24,9154.0
2019-10-01,0.7405519138949583,141.59593752528932,12357,2019-09-24,9151.0
2019-10-02,0.7418467265517521,142.43465242372744,12357,2019-09-24,9167.0
2019-10-03,0.776078336165736,143.86679614793235,12357,2019-09-24,9590.0
2019-10-04,0.8353969410050983,149.07089099295945,12357,2019-09-24,10323.0
2019-10-05,0.8392813789754795,149.03633568018128,12357,2019-09-24,10371.0
2019-10-06,0.7607024358663106,142.1926843084891,12357,2019-09-24,9400.0
2019-10-07,0.7939629359876993,129.39111434814276,12357,2019-09-24,9811.0
2019-10-08,0.8145990127053492,124.89779072590434,12357,2019-09-24,10066.0
2019-10-09,0.7943675649429474,122.32977259852716,12357,2019-09-24,9816.0
2019-10-10,0.7916970138383103,117.94092417253378,12357,2019-09-24,9783.0
2019-10-11,0.7913733106741119,118.56680424051144,12357,2019-09-24,9779.0
2019-10-12,0.7936392328235009,118.39855952091932,12357,2019-09-24,9807.0
2019-10-13,0.7815812899571093,116.04863640042082,12357,2019-09-24,9658.0
2019-10-14,0.7879744274500283,115.45593590677349,12357,2019-09-24,9737.0
2019-10-15,0.791535162256211,115.67969571902566,12357,2019-09-24,9781.0
2019-10-16,0.7916970138383103,115.40818969005421,12357,2019-09-24,9783.0
2019-10-17,0.7905640527636157,115.52472282916565,12357,2019-09-24,9769.0
2019-10-18,0.7852229505543417,116.96099376871409,12357,2019-09-24,9703.0
2019-10-19,0.7836853605243992,116.84818321599094,12357,2019-09-24,9684.0
2019-10-20,0.9367359151919296,109.77951611524323,11697,2019-10-20,10957.0
2019-10-21,0.8609899974352397,109.81388390185518,11697,2019-10-20,10071.0
2019-10-22,0.8387620757459178,110.14473796700008,11697,2019-10-20,9811.0
2019-10-23,0.8283320509532359,110.229460545439,11697,2019-10-20,9689.0
2019-10-24,0.8225185945114132,110.46952209968369,11697,2019-10-20,9621.0
2019-10-25,0.8212362144139523,112.2887919979482,11697,2019-10-20,9606.0
2019-10-26,0.8204667863554758,112.51611524322476,11697,2019-10-20,9597.0
2019-10-27,0.7966145165427032,110.72377532700692,11697,2019-10-20,9318.0
2019-10-28,0.7935368043087971,110.23484654184834,11697,2019-10-20,9282.0
2019-10-29,0.7923399162178336,110.3538514148927,11697,2019-10-20,9268.0
2019-10-30,0.7908010601008806,110.29434897837052,11697,2019-10-20,9250.0
2019-10-31,0.7840471915875866,109.97922544242114,11697,2019-10-20,9171.0
2019-11-01,0.7796870992562195,112.05967342053518,11697,2019-10-20,9120.0
2019-11-02,0.7798580832692144,112.08455159442592,11697,2019-10-20,9122.0
2019-11-03,0.7684876464050612,109.74172864837138,11697,2019-10-20,8989.0
2019-11-04,0.7707959305804908,110.36154569547747,11697,2019-10-20,9016.0
2019-11-05,0.7725057707104386,110.09070701889374,11697,2019-10-20,9036.0
2019-11-06,0.7743011028468838,110.3475250064119,11697,2019-10-20,9057.0
2019-11-07,0.7722492946909464,110.15978456014362,11697,2019-10-20,9033.0
2019-11-08,0.7747285628793708,112.58903992476704,11697,2019-10-20,9062.0
2019-11-09,0.7802000512952039,112.82157818243994,11697,2019-10-20,9126.0
2019-11-10,0.7728477387364281,110.58903992476704,11697,2019-10-20,9040.0
2019-11-11,0.7754979909378473,111.44190818158502,11697,2019-10-20,9071.0
2019-11-12,0.7847311276395657,112.45635633068308,11697,2019-10-20,9179.0
2019-11-13,0.7849021116525605,112.45011541420877,11697,2019-10-20,9181.0
2019-11-14,0.7786611951782508,111.90082927246303,11697,2019-10-20,9108.0
2019-11-15,0.7671197743011029,113.63811233649653,11697,2019-10-20,8973.0
2019-11-16,0.7618192698982645,113.17004360092331,11697,2019-10-20,8911.0
2019-11-17,0.7513037530990853,110.74258356843634,11697,2019-10-20,8788.0
2019-11-18,0.7506198170471061,110.35470633495768,11697,2019-10-20,8780.0
2019-11-19,0.7513037530990853,110.44293408566298,11697,2019-10-20,8788.0
2019-11-20,0.7509617850730956,110.58254253227324,11697,2019-10-20,8784.0
2019-11-21,0.7510472770795931,110.52697272804993,11697,2019-10-20,8785.0
2019-11-22,0.7522441651705566,112.8065315892964,11697,2019-10-20,8799.0
2019-11-23,0.7531845772420278,112.76626485423613,11697,2019-10-20,8810.0
2019-11-24,0.7503633410276139,110.53577840471915,11697,2019-10-20,8777.0
2019-11-25,0.9206307719114828,107.79116570831155,11478,2019-11-25,10567.0
2019-11-26,0.8552012545739676,107.98213974560028,11478,2019-11-25,9816.0
2019-11-27,0.8288029273392576,108.08973688795957,11478,2019-11-25,9513.0
2019-11-28,0.8140791078585119,108.34666318173898,11478,2019-11-25,9344.0
2019-11-29,0.8263634779578324,110.78027530928733,11478,2019-11-25,9485.0
2019-11-30,0.8343788116396584,111.03058024046001,11478,2019-11-25,9577.0
2019-12-01,0.7966544694197595,108.4551315560202,11478,2019-11-25,9144.0
2019-12-02,0.7876807806238021,108.34544345704826,11478,2019-11-25,9041.0
2019-12-03,0.7842829761282454,108.45051402683394,11478,2019-11-25,9002.0
2019-12-04,0.7850670848579893,108.40599407562293,11478,2019-11-25,9011.0
2019-12-05,0.7910785851193588,108.72425509670674,11478,2019-11-25,9080.0
2019-12-06,0.8025788464889354,110.7457745251786,11478,2019-11-25,9212.0
2019-12-07,0.802456232035537,110.83320268269314,11481,2019-11-25,9213.0
2019-12-08,0.7788520163748802,108.17785907150945,11481,2019-11-25,8942.0
2019-12-09,0.7770229074122463,108.22428359898963,11481,2019-11-25,8921.0
2019-12-10,0.7772842086926226,108.4371570420695,11481,2019-11-25,8924.0
2019-12-11,0.7839038411288215,108.99625468164794,11481,2019-11-25,9000.0
2019-12-12,0.7771100078390384,108.70638446128386,11481,2019-11-25,8922.0
2019-12-13,0.7876491594808814,111.63513631216793,11481,2019-11-25,9043.0
2019-12-14,0.7886072641755945,111.70063583311558,11481,2019-11-25,9054.0
2019-12-15,0.7705774758296315,108.72066893127776,11481,2019-11-25,8847.0
2019-12-16,0.769967772842087,108.80228203118195,11481,2019-11-25,8840.0
2019-12-17,0.7680515634526609,108.89913770577476,11481,2019-11-25,8818.0
2019-12-18,0.7683128647330372,109.0958104694713,11481,2019-11-25,8821.0
2019-12-19,0.7645675463809772,109.14240919780507,11481,2019-11-25,8778.0
2019-12-20,0.7680515634526609,111.49534012716663,11481,2019-11-25,8818.0
2019-12-21,0.770054873268879,111.79714310600122,11481,2019-11-25,8841.0
2019-12-22,0.7649159480881457,109.96489852800279,11481,2019-11-25,8782.0
2019-12-23,0.7669192579043638,110.4140754289696,11481,2019-11-25,8805.0
2019-12-24,0.7688354672937897,110.8909502656563,11481,2019-11-25,8827.0
2019-12-25,0.7663095549168191,110.6045640623639,11481,2019-11-25,8798.0
2019-12-26,0.9099929750614683,110.77976817702844,11388,2019-12-26,10363.0
2019-12-27,0.8701264488935722,111.6339128907622,11388,2019-12-26,9909.0
2019-12-28,0.8341236389181594,111.84237794169302,11388,2019-12-26,9499.0
2019-12-29,0.817351598173516,111.24174569722516,11388,2019-12-26,9308.0
2019-12-30,0.8190200210748155,112.26773796979276,11388,2019-12-26,9327.0
2019-12-31,0.8319283456269757,114.11670179135933,11388,2019-12-26,9474.0
