date,occupancy,price,listings,calendar_file_date,bookings
2019-02-21,0.7869792330233151,60.73792839852211,23547,2019-02-06,18531.0
2019-02-22,0.7963647173737631,99.96449653883722,23547,2019-02-06,18752.0
2019-02-23,0.7983182571028157,100.02930309593579,23547,2019-02-06,18798.0
2019-02-24,0.7732619866649679,60.61723361787064,23547,2019-02-06,18208.0
2019-02-25,0.7655327642587166,60.449781288486854,23547,2019-02-06,18026.0
2019-02-26,0.7635367562746846,60.50515989298,23547,2019-02-06,17979.0
2019-02-27,0.7642587166093345,60.575062640676094,23547,2019-02-06,17996.0
2019-02-28,0.767783581772625,60.74175054147025,23547,2019-02-06,18079.0
2019-03-01,0.7846434789994479,100.67758100819637,23547,2019-02-06,18476.0
2019-03-02,0.7929672569754109,100.87285004459167,23547,2019-02-06,18672.0
2019-03-03,0.7794623518919608,61.65074107104939,23547,2019-02-06,18354.0
2019-03-04,0.78307215356521,61.83641228181934,23547,2019-02-06,18439.0
2019-03-05,0.8020979317959825,63.038178961226485,23547,2019-02-06,18887.0
2019-03-06,0.8119930352061834,63.72374400135899,23547,2019-02-06,19120.0
2019-03-07,0.8229073767358899,63.880919013037754,23547,2019-02-06,19377.0
2019-03-08,0.968218336483932,114.35532844990549,16928,2019-03-08,16390.0
2019-03-09,0.946895909206403,101.792241890404,23614,2019-03-08,22360.0
2019-03-10,0.8651647327856357,61.5942237655628,23614,2019-03-08,20430.0
2019-03-11,0.8283221817565851,61.1896756161599,23614,2019-03-08,19560.0
2019-03-12,0.8101126450410774,61.03464046751927,23614,2019-03-08,19130.0
2019-03-13,0.8107902091979334,61.220674176336075,23614,2019-03-08,19146.0
2019-03-14,0.8267553146438553,61.46027780130431,23614,2019-03-08,19523.0
2019-03-15,0.8448378080799526,101.07474379605318,23614,2019-03-08,19950.0
2019-03-16,0.8440755484034894,101.23333615651732,23614,2019-03-08,19932.0
2019-03-17,0.8100702972812739,61.69285169814517,23614,2019-03-08,19129.0
2019-03-18,0.7954179723892606,61.481070551367836,23614,2019-03-08,18783.0
2019-03-19,0.7908444143304819,61.51613449648514,23614,2019-03-08,18675.0
2019-03-20,0.7956720589480817,61.57893622427373,23614,2019-03-08,18789.0
2019-03-21,0.8116371643940036,61.94185652578979,23614,2019-03-08,19166.0
2019-03-22,0.8309477428644025,101.27170322689929,23614,2019-03-08,19622.0
2019-03-23,0.8315406115016516,101.39819598543237,23614,2019-03-08,19636.0
2019-03-24,0.7987634454137376,61.81290759718811,23614,2019-03-08,18862.0
2019-03-25,0.7883458965020751,61.73210807148302,23614,2019-03-08,18616.0
2019-03-26,0.784831032438384,61.75743203184552,23614,2019-03-08,18533.0
2019-03-27,0.7891928516981452,61.86042178368764,23614,2019-03-08,18636.0
2019-03-28,0.8020242229186076,62.06745998136699,23614,2019-03-08,18939.0
2019-03-29,0.8187515880409926,101.33632590835944,23614,2019-03-08,19334.0
2019-03-30,0.8208266282713644,101.45756754467689,23614,2019-03-08,19383.0
2019-03-31,0.7844499026001525,62.212755145252814,23614,2019-03-08,18524.0
2019-04-01,0.7809350385364614,62.429406284407555,23614,2019-03-08,18441.0
2019-04-02,0.781739645972728,63.808249343609724,23614,2019-03-08,18460.0
2019-04-03,0.7903785889726433,62.60557296519014,23614,2019-03-08,18664.0
2019-04-04,0.8102396883204879,62.880028796476665,23614,2019-03-08,19133.0
2019-04-05,0.8355636486829847,102.44096722283392,23614,2019-03-08,19731.0
2019-04-06,0.8439485051240789,102.64423646989074,23614,2019-03-08,19929.0
2019-04-07,0.8166342000508173,63.24417718302702,23614,2019-03-08,19284.0
2019-04-08,0.804988566104853,62.91886169221648,23614,2019-03-08,19009.0
